source_id,latitude,longitude,nearest_refinery_km,nearest_powerplant_km,nearest_mine_km,nearest_industrial_area_km,landcover_code,landcover_class,mean_distance_to_industry_km,min_distance_to_industry_km,mean_industrial_facilities_1km,mean_industrial_facilities_5km,industrial_land_ratio,forest_land_ratio,agricultural_land_ratio,nearest_facility_type,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,observation_span_days,recurrence_rate,detections_per_span_day,mean_gap_hours,std_gap_hours,median_gap_hours,min_gap_hours,max_gap_hours,temporal_regularity,max_active_days_7d,max_active_days_14d,max_active_days_30d,observation_days,event_type,predicted_event_type,mean_brightness,max_brightness,confidence_pct
SOURCE_0498,8.8975,77.86558,202.70962044369,1.7931619049915,9.4898623371877,1.7931619049915,40,Cropland,53.94645165,1.793161905,0,2,0,0,1,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,7,1,6.33,9.02,0,0.14285714285714,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Agricultural,Agricultural,325.82,342.06,88.0
SOURCE_0499,9.2187,77.62897,160.56276290835,7.4415478501374,10.740856230975,7.4415478501374,50,Built-up,46.54667871,7.44154785,0,0,1,0,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,10.49,10.49,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,336.22,346.47,78.67
SOURCE_0500,9.193,77.37519,139.11717410778,20.801432849894,11.24113770766,9.1211400463374,30,Grassland,45.07022118,9.121140046,0,0,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.7,3.7,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.25,326.1,94.0
SOURCE_0501,9.22068,77.46474,145.19654207283,10.358284895133,14.937561876026,8.3148783553389,20,Shrubland,44.7018168,8.314878355,0,0,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.71,3.71,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.27,326.13,94.0
SOURCE_0502,9.28461,77.43481,138.35881414228,13.959752715082,7.894376601532,3.3227365970535,40,Cropland,40.88392001,3.322736597,0,1,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.94,1.94,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,314.85,320.82,89.33
SOURCE_0503,9.2728,77.32723,129.37939196231,25.479552069893,15.907262245624,8.5004767531567,30,Grassland,44.81667076,8.500476753,0,0,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.22,3.22,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.05,324.66,94.0
SOURCE_0504,10.10984,77.73901,149.73603825561,1.7161250614842,13.544921653072,1.7161250614842,40,Cropland,41.67830251,1.716125061,0,2,0,0,1,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.0,3.0,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,317.5,324.0,88.67
SOURCE_0505,8.9486,77.96073,208.08614341149,6.0684367429457,2.7868818983616,6.0684367429457,40,Cropland,55.7524747,2.786881898,0,1,0,0,1,mine,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,4.0,4.0,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,320.0,327.0,88.67
SOURCE_0506,9.44357,78.05501,193.26237703365,0.0,6.0082933180983,0.0,50,Built-up,49.81766759,0.0,2,2,1,0,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,12.43,12.43,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,341.08,352.29,77.33
SOURCE_0507,9.90945,78.20588,200.93191124832,13.064105421367,3.0215959426361,2.0822032365462,20,Shrubland,54.77495396,2.082203237,0,2,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,12.59,12.59,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,341.48,352.77,93.33
SOURCE_0508,9.89958,77.78525,154.18877687244,5.1662611670598,17.450978333032,5.1662611670598,40,Cropland,45.49306938,5.166261167,0,0,0,0,1,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,13.81,13.81,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,344.52,356.43,88.67
SOURCE_0509,15.36111,78.60121,312.48245197429,40.091511456139,39.914623937416,20.151710318115,10,Tree cover,103.1600744,20.15171032,0,0,0,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,4.05,4.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,320.12,327.15,97.33
SOURCE_0510,16.113,78.21188,408.46271459976,33.464152560883,46.52527094116,12.925840642522,40,Cropland,125.3444947,12.92584064,0,0,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.53,3.53,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,318.82,325.59,88.67
SOURCE_0511,14.26653,79.79261,135.72020726827,32.557007063818,9.7815081487654,10.579309496896,10,Tree cover,47.15950799,9.781508149,0,0,0,1,0,mine,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,2.2,2.2,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,315.5,321.6,95.33
SOURCE_0512,29.47683,76.85993,0.0,1.9275904101832,83.561058764752,0.0,50,Built-up,21.37216229,0.0,2,3,1,0,0,refinery,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,5.935,11.04,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,324.84,348.12,76.67
SOURCE_0513,23.54908,87.2466,204.2749048727,0.11333730805743,1.4341894039283,0.0,50,Built-up,51.4556079,0.0,2,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.92,1.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,314.8,320.76,92.0
SOURCE_0514,27.53554,95.39848,30.006498494638,8.4810786554615,8.4846486754924,6.5261662360593,10,Tree cover,13.37459802,6.526166236,0,0,0,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.28,0.28,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,310.7,315.84,96.67
SOURCE_0515,22.24316,87.38877,82.66243505583,0.0,76.617380542245,13.464474653727,10,Tree cover,43.18607256,0.0,1,1,1,1,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.74,1.74,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.35,320.22,95.33
SOURCE_0516,24.11958,86.35051,162.93459239436,40.206767712399,6.0209152667852,0.0,60,Bare / sparse vegetation,52.29056884,0.0,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.21,1.21,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.02,318.63,60.67
SOURCE_0517,23.76707,86.37955,205.75732606656,11.219726618875,0.0,0.55239915343891,60,Bare / sparse vegetation,54.38236296,0.0,2,2,1,0,0,mine,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.8,1.8,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.5,320.4,76.8
SOURCE_0518,23.61102,87.14495,216.30451041814,5.9260551141225,3.4894222931169,0.0,50,Built-up,56.42999696,0.0,1,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,1.915,2.08,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,314.79,321.24,81.33
SOURCE_0519,31.2488,76.9297,227.98043251906,18.330897356267,3.3805406127825,0.0,50,Built-up,62.42296762,0.0,1,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,0.42,0.46,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Industrial,311.05,316.38,79.33
SOURCE_0520,29.35825,76.95921,13.969659857403,5.2488298833103,66.874863204823,0.0,50,Built-up,21.52333824,0.0,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.47,1.47,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.68,319.41,80.0
SOURCE_0521,29.12311,75.77846,127.01363229739,1.6938768180018,28.539589112494,0.0,50,Built-up,39.31177456,0.0,1,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.385,2.22,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Industrial,313.46,321.66,76.67
SOURCE_0522,23.3138,70.48741,132.76824569246,10.11540381556,21.835997939502,0.029950604220599,60,Bare / sparse vegetation,41.18739951,0.029950604,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.42,1.6,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Other,313.55,319.8,76.42
SOURCE_0523,22.57408,70.22664,44.9947963782,0.72685687182226,44.217512716157,0.72685687182226,40,Cropland,22.66650571,0.726856872,2,2,0,0,1,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.72,1.72,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,314.3,320.16,91.33
SOURCE_0524,19.93539,73.71249,140.21493377374,19.199577056073,0.0,0.12618638582436,30,Grassland,39.8851743,0.0,2,2,1,0,0,mine,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.375,2.2,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Forest/Natural,313.44,321.6,93.33
SOURCE_0525,19.04779,73.11804,23.611894877849,12.448330232144,1.923676887309,0.54435782408944,40,Cropland,9.632064955,0.544357824,1,2,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,1.605,1.71,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Agricultural,Agricultural,314.01,320.13,86.67
SOURCE_0526,27.28774,73.83964,243.61947084455,46.364443364047,33.334077185029,16.42553462586,40,Cropland,84.9358815,16.42553463,0,0,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.09,1.09,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,312.73,318.27,91.33
SOURCE_0527,26.87672,73.51546,182.89771358381,14.097880780383,0.45219096154277,14.097880780383,50,Built-up,52.88641653,0.452190962,1,1,1,0,0,mine,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.63,1.63,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,314.08,319.89,84.67
SOURCE_0528,11.13734,77.35052,169.22997870444,8.26702708731,8.8580170716623,0.48469926844385,40,Cropland,46.70993053,0.484699268,1,1,1,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.5,1.5,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,313.75,319.5,88.0
SOURCE_0529,9.13882,78.25266,226.21017246522,8.9209616055565,18.915051601643,8.9209616055565,20,Shrubland,65.74178682,8.920961606,0,0,0,0,0,powerplant,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,6.03,6.03,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,325.08,333.09,92.67
SOURCE_0530,10.44382,79.63159,47.359609950437,22.691892013158,18.322612321668,2.9413164889517,90,Herbaceous wetland,22.82885769,2.941316489,0,1,0,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,3,1,3.01,3.01,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Other,Other,317.52,324.03,71.33
SOURCE_0531,9.04358,78.21024,226.64493365773,13.002434165843,22.450585929667,2.6224168893264,10,Tree cover,66.18009266,2.622416889,0,1,0,1,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,3.33,3.33,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.32,324.99,96.0
SOURCE_0532,31.30223,75.0976,177.11684092444,10.987657210776,13.985843183876,7.0654628998267,40,Cropland,52.28895105,7.0654629,0,0,0,0,1,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,2.69,2.69,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,316.73,323.07,90.0
SOURCE_0533,31.32664,76.89409,238.01278104933,7.4744133479777,0.97309936695982,0.002685484456322,60,Bare / sparse vegetation,61.61574481,0.002685484,2,2,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,0.76,0.76,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.9,317.28,75.76
SOURCE_0534,23.69767,85.35781,225.00959347271,41.843640662622,0.10515920292883,2.6342223102939,10,Tree cover,67.39815391,0.105159203,1,2,1,1,0,mine,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,1,0.99,1.08,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,312.48,318.24,96.0
SOURCE_0535,15.14153,76.96049,339.43470898406,12.546998702297,9.1014448787265,0.0,60,Bare / sparse vegetation,90.27078814,0.0,1,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.82,1.82,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.55,320.46,76.82
SOURCE_0536,28.70671,76.85614,93.840568482593,3.4185890989804,24.221808286639,1.7052596710061,40,Cropland,30.79655638,1.705259671,0,2,0,0,1,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.35,1.35,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,313.38,319.05,92.0
SOURCE_0537,18.69251,73.03823,39.346903809132,0.72829071746558,7.0902923424994,0.0,50,Built-up,11.79137172,0.0,2,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,2.84,3.2,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,317.1,324.6,84.0
SOURCE_0538,18.67913,73.0365,40.739702084571,0.93220917435025,7.9250651399142,0.088970582800715,95,Mangroves,12.42148675,0.088970583,2,2,1,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,4.0,4.0,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,320.0,327.0,79.0
SOURCE_0539,17.46485,80.65231,177.78499010413,4.5528694611918,0.0,10.551782128153,10,Tree cover,48.22241042,0.0,1,2,1,1,0,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.05,1.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.62,318.15,96.0
SOURCE_0540,15.68491,78.45717,352.18334351547,0.58083900769795,0.38440634518612,0.0,30,Grassland,88.28714722,0.0,3,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.33,2.33,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,315.82,321.99,94.67
SOURCE_0541,15.65657,73.98945,319.41457742301,12.963752980645,0.65325097905934,0.077678614082961,10,Tree cover,83.277315,0.077678614,2,2,1,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.7,1.7,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.25,320.1,94.67
SOURCE_0542,15.17786,77.10236,353.47968929297,1.9911844179932,25.315379564402,0.0,40,Cropland,95.19656332,0.0,1,2,1,0,1,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,1.05,1.05,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Agricultural,312.62,318.15,88.0
SOURCE_0543,15.22395,76.76291,331.8683237807,3.4837910961338,9.3112007421013,0.0,60,Bare / sparse vegetation,86.1658289,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.23,1.23,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.08,318.69,76.23
SOURCE_0544,15.02173,78.0117,329.13688844283,0.88400940930113,1.9752279077742,0.0,20,Shrubland,82.99903144,0.0,2,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,0.71,0.71,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,311.77,317.13,88.67
SOURCE_0545,15.17503,76.69223,322.50415857785,2.7129187030477,2.5069778872395,0.0,50,Built-up,81.93101379,0.0,1,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,2.415,2.76,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,316.04,323.28,81.33
SOURCE_0546,21.31093,81.59187,463.09024553713,2.2634145806515,19.232177690752,0.0,60,Bare / sparse vegetation,121.1464595,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.29,1.29,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.23,318.87,76.29
SOURCE_0547,18.80414,74.25832,152.14787371716,21.694996750856,4.9436048608934,2.2523657002486,50,Built-up,45.25971026,2.2523657,0,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.88,1.88,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,314.7,320.64,85.33
SOURCE_0548,21.19365,81.39023,459.8160977001,1.6636990590417,7.8211896697784,0.0,50,Built-up,117.3252466,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,1.27,1.27,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,313.18,318.81,85.33
SOURCE_0549,21.18644,81.39273,458.92154831409,0.78429038125591,8.7255219117937,0.0,50,Built-up,117.1078402,0.0,2,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.81,2.81,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,317.02,323.43,83.33
SOURCE_0550,21.19039,81.19882,469.36716831195,4.9391484733789,3.0704871301645,0.0,60,Bare / sparse vegetation,119.344201,0.0,1,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.32,1.32,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.3,318.96,76.32
SOURCE_0551,23.16651,82.34164,481.19836812313,42.73854316999,0.15453807232475,20.263700418593,60,Bare / sparse vegetation,136.0887874,0.154538072,1,1,1,0,0,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,3,1,0.98666666666667,1.46,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Other,312.47,319.38,60.67
SOURCE_0552,22.35787,82.30326,512.66163453421,13.539914622051,0.0,13.539914622051,40,Cropland,134.9353659,0.0,1,1,1,0,1,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.31,1.31,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.27,318.93,76.31
SOURCE_0553,21.74682,83.84542,351.92838161881,5.5864879713507,0.0,0.52978755083307,60,Bare / sparse vegetation,89.51116429,0.0,2,2,1,0,0,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.91,2.91,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,317.27,323.73,77.91
SOURCE_0554,21.73116,82.21548,489.08020293547,28.909820066394,1.3003038024338,0.0,50,Built-up,129.8225817,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.19,1.19,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.98,318.57,86.0
SOURCE_0555,21.37509,81.68103,466.37983057522,10.59967836816,13.936195603,0.0,60,Bare / sparse vegetation,122.7289261,0.0,1,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,3.85,3.85,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,319.62,326.55,78.85
SOURCE_0556,21.37116,81.68417,465.8140073006,10.528924723045,13.358037213392,0.0,50,Built-up,122.4252423,0.0,1,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.32,2.32,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.8,321.96,83.33
SOURCE_0557,21.37453,81.64227,467.93313666501,8.0879594531102,17.138753816983,0.0,60,Bare / sparse vegetation,123.2899625,0.0,1,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.78,2.78,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,316.95,323.34,77.78
SOURCE_0558,21.36512,81.67917,465.34991767246,9.6335417034171,13.28733469963,0.0,10,Tree cover,122.0676985,0.0,1,1,1,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.98,1.98,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.95,320.94,95.33
SOURCE_0559,21.24484,81.76915,448.30247710778,10.667832169228,2.6987694751296,0.0,60,Bare / sparse vegetation,115.4172697,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.21,1.21,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.02,318.63,76.21
SOURCE_0560,10.77575,78.88298,103.0339447902,10.080212169895,8.544954927621,0.79566924135265,20,Shrubland,30.61369528,0.795669241,1,1,0,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.6,1.6,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,314.0,319.8,91.33
SOURCE_0561,12.2171,79.00295,178.13388765536,15.251134557031,19.435935824005,9.7993058480909,10,Tree cover,55.65506597,9.799305848,0,0,0,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.9,0.9,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,312.25,317.7,95.33
SOURCE_0562,12.91749,79.11784,131.67178408876,4.069433782077,5.547303297311,2.1040590230815,20,Shrubland,35.84814505,2.104059023,0,2,0,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.7,0.7,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,311.75,317.1,90.67
SOURCE_0563,19.82038,79.23856,488.23568540837,16.892530785623,0.14491212727974,7.0987151978278,40,Cropland,128.0929609,0.144912127,1,1,1,0,1,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.6,1.6,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,314.0,319.8,87.33
